Offer SKU,Product SKU,Category code,Category Label,Product,Offer state,Price,Quantity,Alert threshold,Logistic Class,Activated,Available Start Date,Available End Date
9330778529887,MKL_1866263_300,apparel & footwear > apparel > pants,Pants & Capris,Elude Men's Snow Intercept Pants - Orange Variant Size Value Large,New,144.95,0,,SMW,no,,
9330778533785,MKL_1866354_110,apparel & footwear > apparel > pants,Pants & Capris,Rojo Girl's Snow Bf4Eva Pants - Alloy Variant Size Value 4,New,110.95,0,,SMW,no,,
PK002-BLK-04,MKL_1866263_211,apparel & footwear > apparel > pants,Pants & Capris,XTM Kid Unisex Thermal Tops Kids Thermal Pant - Black Variant Size Value 4,New,22.95,19,,SMW,yes,,
TL026-NVY-10,MKL_1866239_181,apparel & footwear > apparel > coats & jackets,Coats & Jackets,XTM Adult Female Snow Jackets Peppin Jacket - Navy Variant Size Value 10,New,127.95,0,,SMW,no,,
9330778528774,MKL_1866295_32,apparel & footwear > apparel > coats & jackets,Coats & Jackets,Elude Men's Snow Microfleece Shirt Midlayer - Black Variant Size Value X-Large,New,67.95,0,,SMW,no,,
67120107,MKL_1978689_29,jewellery & accessories > accessories > gloves,Gloves,Adrenalin HDX Kevla/Amara Dive Glove - Pink Variant Size Value X-Large,New,20.95,0,,SMW,no,,
MU004-DGY-2XS,MKL_1866239_162,apparel & footwear > underwear > thermals > thermal sets,Thermal Sets,XTM Adult Unisex Thermal Tops Merino Woolzy Dark - Grey Variant Size Value XX-Small,New,169.95,0,,SMW,no,,
9330778523175,MKL_1866354_35,apparel & footwear > apparel > pants,Pants & Capris,Elude Boy's Snow 78 Pant Baselayer - Blue Variant Size Value 12,New,33.95,0,,SMW,no,,
RK008-RSP-04,MKL_1866239_160,apparel & footwear > apparel > coats & jackets,Coats & Jackets,XTM Kid Unisex Active Jackets Stash Ii Kids Rain Jacket - Raspberry Variant Size Value 4,New,59.95,22,,SMW,yes,,
FK015-BLK-3132,MKL_1866263_240,apparel & footwear > footwear > boots,Boots,XTM Kid Female All Terrain Boots & Shoes Inessa Girls Boot - Black Variant Size Value 31-32,New,42.95,51,,SMW,yes,,
SP090497793561,MKL_1870534_23,sports & outdoors > bags & hydration > hydration packs,Hydration Packs,GSI Boulder Flask Flasks Bottles Graphite,New,28.95,0,,SMW,no,,
SP040818058435,MKL_1866239_251,sports & outdoors > camping & hiking > tents & shelters > tents,Tents,MSR Freelite 2 Shelters Backpacking Tents Cream - Red,New,863.95,0,,SMW,no,,
YU858OT,MKL_1866239_296,sports & outdoors > camping & hiking > equipment > camping tools,Camping Tools,Schrade Lumberjack Stockman,New,49.95,20,,SMW,yes,,
ZL9902QC,MKL_1866263_18,sports & outdoors > camping & hiking > equipment > camping tools,Camping Tools,Led Lenser T Square QC/Tactical 4 Colour,New,85.95,0,,SMW,no,,
YU4OT,MKL_1866263_21,sports & outdoors > camping & hiking > equipment > camping tools,Camping Tools,Schrade Big Man,New,41.95,20,,SMW,yes,,
SP090497442223,MKL_1866239_282,sports & outdoors > camping & hiking > camp cooking > camp cookware > camp cooking utensils,Camp Cooking Utensils,GSI Bugaboo Base Camper Cookware,New,158.95,0,,SMW,no,,
9330778529276,MKL_1870637_155,apparel & footwear > apparel > coats & jackets,Coats & Jackets,Elude Men's Snow Quinn Jacket - Red Variant Size Value XX-Large,New,254.95,0,,SMW,no,,
9330778529047,MKL_1870637_156,apparel & footwear > apparel > coats & jackets,Coats & Jackets,Elude Men's Snow Jude Jacket - Green Variant Size Value X-Small,New,297.95,0,,SMW,no,,
SP090497794834,MKL_1866263_17,sports & outdoors > camping & hiking > camp cooking > camp cookware > camp cooking utensils,Camp Cooking Utensils,GSI Coffee Rocket Cookwear - Blue,New,19.95,0,,SMW,no,,
SP090497671326,MKL_1870534_22,sports & outdoors > bags & hydration > hydration packs,Hydration Packs,GSI Microlite 500 Twist Flasks Bottles - Blue,New,47.95,0,,SMW,no,,
SP090497553103,MKL_1870534_3,sports & outdoors > camping & hiking > camp cooking > camp cookware > camp cooking utensils,Camp Cooking Utensils,GSI Macro Table Cookware Aluminium,New,105.95,0,,SMW,no,,
TM042-BDM-6XL,MKL_1866295_277,apparel & footwear > apparel > coats & jackets,Coats & Jackets,XTM Adult Male Snow Jackets Axel Jacket Plus Black - Denim Variant Size Value XXXXXX-Large,New,195.95,1,,SMW,yes,,
SP090497671425,MKL_1866239_249,sports & outdoors > bags & hydration > hydration packs,Hydration Packs,GSI Microlite 720 Twist Flasks Bottles - Blue,New,55.95,0,,SMW,no,,
SP040818103166,MKL_1866263_59,sports & outdoors > camping & hiking > tents & shelters > tents,Tents,MSR Hubba Hubba Nx Shelters Backpacking Tents Cream - Red,New,841.95,0,,SMW,no,,
9330778529474,MKL_1870637_153,apparel & footwear > apparel > coats & jackets,Coats & Jackets,Elude Men's Snow Quinn Jacket - Black Variant Size Value Small,New,254.95,0,,SMW,no,,
SP090497682148,MKL_1866239_283,sports & outdoors > bags & hydration > hydration packs,Hydration Packs,GSI Glacier Ss Bottle Cup Flasks Bottles Silver,New,24.95,0,,SMW,no,,
9330778529122,MKL_1870637_158,apparel & footwear > apparel > coats & jackets,Coats & Jackets,Elude Men's Snow Jude Jacket - Mossman Camo Variant Size Value Medium,New,297.95,0,,SMW,no,,
9330778529382,MKL_1870637_159,apparel & footwear > apparel > coats & jackets,Coats & Jackets,Elude Men's Snow Quinn Jacket - Mossman Camo Variant Size Value Small,New,254.95,0,,SMW,no,,
SP040818103159,MKL_1866263_28,sports & outdoors > camping & hiking > tents & shelters > tents,Tents,MSR Hubba Nx Shelters Backpacking Tents Cream - Red,New,713.95,0,,SMW,no,,
SP040818104521,MKL_1870652_247,sports & outdoors > bags & hydration > hydration packs,Hydration Packs,Platypus Metabottle + Microfilter 1L Platy Soft Bottles Lupine Purple,New,90.95,0,,SMW,no,,
9330778530050,MKL_1870637_141,apparel & footwear > apparel > pants,Pants & Capris,Elude Men's Snow Intercept Pants - Grey Variant Size Value Medium,New,144.95,0,,SMW,no,,
RU008-BUR-XL,MKL_1866295_251,apparel & footwear > apparel > coats & jackets,Coats & Jackets,XTM Adult Unisex Active Jackets Stash Ii Unisex Rain Jacket - Burgundy Variant Size Value X-Large,New,67.95,37,,SMW,yes,,
9330778529320,MKL_1870637_154,apparel & footwear > apparel > coats & jackets,Coats & Jackets,Elude Men's Snow Quinn Jacket - Green Variant Size Value X-Large,New,254.95,0,,SMW,no,,
SP040818103111,MKL_1866263_15,sports & outdoors > camping & hiking > tents & shelters > tents,Tents,MSR Elixir 2 (2018) Shelters Backpacking Tents - Grey,New,501.95,0,,SMW,no,,
9330778529023,MKL_1870637_163,apparel & footwear > apparel > coats & jackets,Coats & Jackets,Elude Men's Snow Chippie Jacket - Black Variant Size Value X-Large,New,161.95,0,,SMW,no,,
9330778522864,MKL_1870604_249,apparel & footwear > apparel > tees & tops,Tees & Tops,Elude Boy's Snow Crew Neck Top Baselayer - Blue Variant Size Value 10,New,42.95,0,,SMW,no,,
FM004-BLK-41,MKL_1870604_221,apparel & footwear > footwear > boots,Boots,XTM Adult Male All Terrain Boots & Shoes Tex Boot - Black Variant Size Value 41,New,103.95,12,,SMW,yes,,
YSFB04PBB,MKL_1866263_55,sports & outdoors > camping & hiking > equipment > camping tools,Camping Tools,Spyderco Street Bowie - Plain  Blade - Black,New,247.95,20,,SMW,yes,,
9330778524479,MKL_1870604_263,apparel & footwear > apparel > pants,Pants & Capris,Elude Boy's Snow No Limit Pants - Celestial Orange Variant Size Value 10,New,110.95,0,,SMW,no,,
SP040818099124,MKL_1870652_249,sports & outdoors > bags & hydration > hydration packs,Hydration Packs,Platypus Metabottle + Microfilter 1L Platy Soft Bottles bird Day - Blue,New,90.95,0,,SMW,no,,
9330778530357,MKL_1870637_138,apparel & footwear > apparel > pants,Pants & Capris,Elude Men's Snow Hogan Pants - Red Variant Size Value XX-Large,New,169.95,0,,SMW,no,,
9330778529870,MKL_1870637_144,apparel & footwear > apparel > pants,Pants & Capris,Elude Men's Snow Intercept Pants - Orange Variant Size Value Medium,New,144.95,0,,SMW,no,,
SP090497442247,MKL_1870534_5,sports & outdoors > camping & hiking > camp cooking > camp cookware > camp cooking utensils,Camp Cooking Utensils,GSI Bugaboo Base Camper Cookware,New,198.95,0,,SMW,no,,
9330778524608,MKL_1870604_260,apparel & footwear > apparel > pants,Pants & Capris,Elude Boy's Snow No Limit Pants - Grey Variant Size Value 12,New,110.95,0,,SMW,no,,
YKM12213,MKL_1866263_133,sports & outdoors > camping & hiking > camp furniture > camp furniture accessories,Camp Furniture Accessories,"Morakniv Companion F Rescue Serrated Edge, Blunt Point/Clam",New,28.95,0,,SMW,no,,
9330778524462,MKL_1870604_264,apparel & footwear > apparel > pants,Pants & Capris,Elude Boy's Snow No Limit Pants - Celestial Orange Variant Size Value 8,New,110.95,0,,SMW,no,,
SP040818099162,MKL_1870652_248,sports & outdoors > bags & hydration > hydration packs,Hydration Packs,Platypus Metabottle .75L Platy Soft Bottles Aquamarine,New,32.95,0,,SMW,no,,
SP040818095225,MKL_1870534_11,sports & outdoors > camping & hiking > camp cooking > camp cookware > camp cooking utensils,Camp Cooking Utensils,MSR Alpine Tool Fork Cookware Silver,New,14.95,0,,SMW,no,,
SP040818069189,MKL_1870534_20,sports & outdoors > camping & hiking > camp cooking > camp cookware > camp cooking utensils,Camp Cooking Utensils,MSR Folding Fork Cookware - Blue,New,8.95,0,,SMW,no,,
TL021-BIS-16,MKL_1870604_204,apparel & footwear > apparel > pants,Pants & Capris,XTM Adult Female Snow Trousers Ruby Pants - Biscuit Variant Size Value 16,New,159.95,2,,SMW,yes,,
SP040818130094,MKL_1870534_65,sports & outdoors > camping & hiking > tents & shelters > tents,Tents,MSR Footprint Universal 1 Person Large Shelters Backpacking Tents - Red,New,65.95,0,,SMW,no,,
SP040818130124,MKL_1870534_29,sports & outdoors > camping & hiking > tents & shelters > tents,Tents,MSR Footprint Universal 3 Shelters Backpacking Tents - Red,New,76.95,0,,SMW,no,,
TM029-RDM-L,MKL_1866263_215,apparel & footwear > apparel > coats & jackets,Coats & Jackets,XTM Adult Male Snow Jackets Mason Mens Jacket Rust - Denim Variant Size Value L,New,186.95,2,,SMW,yes,,
TL021-BIS-12,MKL_1870604_205,apparel & footwear > apparel > pants,Pants & Capris,XTM Adult Female Snow Trousers Ruby Pants - Biscuit Variant Size Value 12,New,159.95,3,,SMW,yes,,
TM019-BLK-5XL,MKL_1870604_142,apparel & footwear > apparel > pants,Pants & Capris,XTM Adult Male Snow Trousers Glide Ii Plus Size Pant - Black Variant Size Value 5XL,New,127.95,8,,SMW,yes,,
9330778525872,MKL_1870604_254,apparel & footwear > footwear > boots,Boots,Elude Girl's Snow Snow Play Woodlands Boots - Bruce Bear Variant Size Value 1,New,55.95,0,,SMW,no,,
9330778530241,MKL_1870637_142,apparel & footwear > apparel > pants,Pants & Capris,Elude Men's Snow Intercept Pants - Black Variant Size Value Large,New,144.95,0,,SMW,no,,
SP040818103173,MKL_1870534_67,sports & outdoors > camping & hiking > tents & shelters > tents,Tents,MSR Mutha Hubba Nx Shelters Backpacking Tents Cream - Red,New,1019.95,0,,SMW,no,,
TL021-BIS-10,MKL_1866295_285,apparel & footwear > apparel > pants,Pants & Capris,XTM Adult Female Snow Trousers Ruby Pants - Biscuit Variant Size Value 10,New,159.95,0,,SMW,no,,
9330778523229,MKL_1870604_247,apparel & footwear > apparel > pants,Pants & Capris,Elude Boy's Snow 78 Pant Baselayer - Grey Variant Size Value 10,New,33.95,0,,SMW,no,,
9330778525933,MKL_1870604_258,apparel & footwear > footwear > boots,Boots,Elude Girl's Snow Snow Play Woodlands Boots - Bruce Bear Variant Size Value 13,New,55.95,0,,SMW,no,,
9330778532641,MKL_1870637_207,apparel & footwear > apparel > pants,Pants & Capris,Rojo Girl's Snow 78 Pant Baselayer - Black Variant Size Value 4,New,33.95,0,,SMW,no,,
NM008-NVY-XL,MKL_1870604_188,apparel & footwear > apparel > coats & jackets,Coats & Jackets,XTM Adult Male Active Jackets Wildcat Mens Fleece Jacket - Navy Variant Size Value XL,New,67.95,6,,SMW,yes,,
FL020-BLK-40,MKL_1870604_173,apparel & footwear > footwear > boots,Boots,XTM Adult Female All Terrain Boots & Shoes Pamela Boot - Black Variant Size Value 40,New,101.95,22,,SMW,yes,,
9330778528941,MKL_1870652_9,apparel & footwear > apparel > coats & jackets,Coats & Jackets,Elude Men's Snow Chippie Jacket - Green Variant Size Value Medium,New,161.95,0,,SMW,no,,
ML005-LGY-10,MKL_1870652_140,apparel & footwear > underwear > panties,Panties,XTM Adult Female Underwear Bottoms Merino Ladies Boyleg Light - Grey Variant Size Value 10,New,33.95,1,,SMW,yes,,
TL021-BLK-08,MKL_1870652_230,apparel & footwear > apparel > pants,Pants & Capris,XTM Adult Female Snow Trousers Ruby Pants - Black Variant Size Value 8,New,159.95,7,,SMW,yes,,
FK015-BLK-2526,MKL_1870604_155,apparel & footwear > footwear > boots,Boots,XTM Kid Female All Terrain Boots & Shoes Inessa Girls Boot - Black Variant Size Value 25-26,New,42.95,31,,SMW,yes,,
9330778532689,MKL_1870652_4,apparel & footwear > apparel > pants,Pants & Capris,Rojo Girl's Snow 78 Pant Baselayer - Black Variant Size Value 12,New,33.95,0,,SMW,no,,
PK002-CML-12,MKL_1866263_227,apparel & footwear > apparel > pants,Pants & Capris,XTM Kid Unisex Thermal Tops Kids Thermal Pant Charc - Marle Variant Size Value 12,New,22.95,1,,SMW,yes,,
PU001-CML-S,MKL_1866782_0,apparel & footwear > underwear > thermals > thermal sets,Thermal Sets,XTM Adult Unisex Thermal Tops Unisex Thermal Top Charcoal - Marle Variant Size Value S,New,26.95,5,,SMW,yes,,
PU001-NVY-XL,MKL_1870604_191,apparel & footwear > underwear > thermals > thermal sets,Thermal Sets,XTM Adult Unisex Thermal Tops Unisex Thermal Top - Navy Variant Size Value XL,New,26.95,14,,SMW,yes,,
PU002-NVY-S,MKL_1866263_200,apparel & footwear > apparel > pants,Pants & Capris,XTM Adult Unisex Thermal Bottoms Unisex Thermal Pant - Navy Variant Size Value S,New,26.95,18,,SMW,yes,,
9330778523137,MKL_1870604_234,apparel & footwear > apparel > pants,Pants & Capris,Elude Boy's Snow 78 Pant Baselayer - Blue Variant Size Value 4,New,33.95,0,,SMW,no,,
9330778523199,MKL_1870604_250,apparel & footwear > apparel > pants,Pants & Capris,Elude Boy's Snow 78 Pant Baselayer - Grey Variant Size Value 4,New,33.95,0,,SMW,no,,
9330778523182,MKL_1870604_235,apparel & footwear > apparel > pants,Pants & Capris,Elude Boy's Snow 78 Pant Baselayer - Blue Variant Size Value 14,New,33.95,0,,SMW,no,,
9330778525988,MKL_1870604_252,apparel & footwear > footwear > boots,Boots,Elude Girl's Snow Snow Play Woodlands Boots - Rach Raccoon Variant Size Value 5,New,55.95,0,,SMW,no,,
9330778526985,MKL_1870604_241,apparel & footwear > apparel > coats & jackets,Coats & Jackets,Elude Men's Snow 78 Pant - Poly Spandex Baselayer - Black Variant Size Value Large,New,42.95,0,,SMW,no,,
9330778525667,MKL_1870604_256,apparel & footwear > footwear > boots,Boots,Elude Girl's Snow Kids Snow Play Boots - Passion Pink Variant Size Value 2,New,50.95,0,,SMW,no,,
9330778523687,MKL_1870604_199,apparel & footwear > apparel > coats & jackets,Coats & Jackets,Elude Boy's Snow 14 Zip Through Microfleece Midlayer - Black Variant Size Value 12,New,33.95,0,,SMW,no,,
NK005-BLK-06,MKL_1870604_166,apparel & footwear > apparel > coats & jackets,Coats & Jackets,XTM Kid Unisex Active Jackets Kids Mammoth Fleece Jacket - Black Variant Size Value 6,New,42.95,6,,SMW,yes,,
FK015-NFL-2930,MKL_1870604_160,apparel & footwear > footwear > boots,Boots,XTM Kid Female All Terrain Boots & Shoes Inessa Girls Boot Navy - Floral Variant Size Value 29-30,New,42.95,15,,SMW,yes,,
RU008-PBL-S,MKL_1870604_215,apparel & footwear > apparel > coats & jackets,Coats & Jackets,XTM Adult Unisex Active Jackets Stash Ii Unisex Rain Jacket Patriot - Blue Variant Size Value S,New,67.95,45,,SMW,yes,,
9330778526978,MKL_1870604_269,apparel & footwear > apparel > coats & jackets,Coats & Jackets,Elude Men's Snow 78 Pant - Poly Spandex Baselayer - Black Variant Size Value Medium,New,42.95,0,,SMW,no,,
9330778523793,MKL_1870604_198,apparel & footwear > apparel > coats & jackets,Coats & Jackets,Elude Boy's Snow Javi Jacket - Grey Variant Size Value 10,New,144.95,0,,SMW,no,,
TL026-NVY-12,MKL_1870652_232,apparel & footwear > apparel > coats & jackets,Coats & Jackets,XTM Adult Female Snow Jackets Peppin Jacket - Navy Variant Size Value 12,New,127.95,2,,SMW,yes,,
PK001-CML-06,MKL_1870604_164,apparel & footwear > apparel > tees & tops,Tees & Tops,XTM Kid Unisex Thermal Tops Kids Thermal Top Charcoal - Marle Variant Size Value 6,New,22.95,14,,SMW,yes,,
RU005-BLK-XS,MKL_1870604_214,apparel & footwear > apparel > pants,Pants & Capris,XTM Adult Unisex Snow Trousers Rental Pant - Black Variant Size Value XS,New,135.95,0,,SMW,no,,
9330778524707,MKL_1870604_259,apparel & footwear > apparel > pants,Pants & Capris,Elude Boy's Snow No Limit Pants - Blue Variant Size Value 8,New,110.95,0,,SMW,no,,
SP040818130100,MKL_1870534_64,sports & outdoors > camping & hiking > tents & shelters > tents,Tents,MSR Footprint Universal 2 Shelters Backpacking Tents - Red,New,65.95,0,,SMW,no,,
9330778534423,MKL_1870652_1,apparel & footwear > apparel > coats & jackets,Coats & Jackets,Rojo Girl's Snow Kezza Junior Microfleece Midlayer - Spiced Coral Variant Size Value 10,New,40.95,0,,SMW,no,,
RU005-BLK-6XL,MKL_1870604_212,apparel & footwear > apparel > pants,Pants & Capris,XTM Adult Unisex Snow Trousers Rental Pant - Black Variant Size Value 6XL,New,135.95,5,,SMW,yes,,
FK014-BUR-2324,MKL_1870604_174,apparel & footwear > footwear > boots,Boots,XTM Kid Male All Terrain Boots & Shoes Rocket Kids Boot - Burgundy Variant Size Value 23-24,New,42.95,1,,SMW,yes,,
SP040818092675,MKL_1866239_291,sports & outdoors > bags & hydration > hydration packs,Hydration Packs,Platypus Metabottle 0.75L Platy Soft Bottles Lupine Purp,New,32.95,0,,SMW,no,,
SP040818069110,MKL_1870534_16,sports & outdoors > camping & hiking > camp cooking > camp cookware > camp cooking utensils,Camp Cooking Utensils,MSR Folding Spork Cookware - Blue,New,8.95,0,,SMW,no,,
SP5060063220819,MKL_1870534_42,sports & outdoors > camping & hiking > equipment > camping tools,Camping Tools,True Utility Compact Midilite (12 Led) Led Torches Silver,New,31.95,100,,SMW,yes,,
SP040818068762,MKL_1870652_242,sports & outdoors > bags & hydration > hydration packs,Hydration Packs,Platypus Softbottle W/Closure Cap 1L Platy Soft Bottles Trees,New,14.95,0,,SMW,no,,
9330778528958,MKL_1870637_161,apparel & footwear > apparel > coats & jackets,Coats & Jackets,Elude Men's Snow Chippie Jacket - Green Variant Size Value Large,New,161.95,0,,SMW,no,,
SP090497671456,MKL_1870534_21,sports & outdoors > bags & hydration > hydration packs,Hydration Packs,GSI Microlite 720 Twist Flasks Bottles - Black,New,55.95,0,,SMW,no,,
SP090497682087,MKL_1866239_254,sports & outdoors > camping & hiking > camp cooking > camp cookware > camp cooking utensils,Camp Cooking Utensils,GSI Glacier Stainless Troop Cookset Cookware,New,306.95,0,,SMW,no,,
SP090497755811,MKL_1870534_8,sports & outdoors > bags & hydration > hydration packs,Hydration Packs,GSI Dukjug Bottle  Flasks Bottles - Red,New,22.95,0,,SMW,no,,
9330778528927,MKL_1870637_176,apparel & footwear > apparel > coats & jackets,Coats & Jackets,Elude Men's Snow Chippie Jacket - Green Variant Size Value X-Small,New,161.95,0,,SMW,no,,
9330778526879,MKL_1870604_266,apparel & footwear > apparel > coats & jackets,Coats & Jackets,Elude Men's Snow Crew Neck Top Baselayer - Black Variant Size Value Medium,New,50.95,0,,SMW,no,,
SP040818031384,MKL_1866239_293,sports & outdoors > camping & hiking > camp cooking > camp cookware > camp cooking utensils,Camp Cooking Utensils,MSR Alpine Nesting Bowl Ss 14 Cm Cookware Silver,New,16.95,0,,SMW,no,,
SP090497671333,MKL_1870534_25,sports & outdoors > bags & hydration > hydration packs,Hydration Packs,GSI Microlite 500 Twist Flasks Bottles - Green,New,47.95,0,,SMW,no,,
SP3342540819962,MKL_1866239_246,sports & outdoors > camping & hiking > equipment > camping tools,Camping Tools,Petzl Saka Chalk Bag Mottled - Grey,New,38.95,18,,SMW,yes,,
TM029-RDM-2XL,MKL_1866263_266,apparel & footwear > apparel > coats & jackets,Coats & Jackets,XTM Adult Male Snow Jackets Mason Mens Jacket Rust - Denim Variant Size Value 2XL,New,186.95,0,,SMW,no,,
SP090497671593,MKL_1866239_250,sports & outdoors > bags & hydration > hydration packs,Hydration Packs,GSI Microlite 1000 Twist Flasks Bottles - White,New,66.95,0,,SMW,no,,
RK008-FOR-10,MKL_1870652_184,apparel & footwear > apparel > coats & jackets,Coats & Jackets,XTM Kid Unisex Active Jackets Stash Ii Kids Rain Jacket - Forest Variant Size Value 10,New,59.95,51,,SMW,yes,,
TL032-BLF-12,MKL_1870652_203,apparel & footwear > apparel > coats & jackets,Coats & Jackets,XTM Adult Female Snow Jackets Pia Jacket Black - Floral Variant Size Value 12,New,169.95,22,,SMW,yes,,
TL042-BLF-26,MKL_1870652_200,apparel & footwear > apparel > coats & jackets,Coats & Jackets,XTM Adult Female Snow Jackets Pia Jacket Plus Black - Floral Variant Size Value 26,New,183.95,4,,SMW,yes,,
TM006-COP-3XL,MKL_1870652_217,apparel & footwear > apparel > pants,Pants & Capris,XTM Adult Male Snow Trousers Jagger Pant - Copper Variant Size Value XXX-Large,New,186.95,0,,SMW,no,,
TM020-BCT-3XL,MKL_1870652_215,apparel & footwear > apparel > coats & jackets,Coats & Jackets,XTM Adult Male Snow Jackets Hendrick Jacket Black - Concrete Variant Size Value XXX-Large,New,212.95,2,,SMW,yes,,
TL032-BLF-10,MKL_1870652_206,apparel & footwear > apparel > coats & jackets,Coats & Jackets,XTM Adult Female Snow Jackets Pia Jacket Black - Floral Variant Size Value 10,New,169.95,17,,SMW,yes,,
TL019-SHZ-20,MKL_1870652_193,apparel & footwear > apparel > pants,Pants & Capris,XTM Adult Female Snow Trousers Smooch Ii Plus Size Pant - Shiraz Variant Size Value 20,New,127.95,8,,SMW,yes,,
TL009-GDM-14,MKL_1870652_235,apparel & footwear > apparel > pants,Pants & Capris,XTM Adult Female Snow Trousers Smooch Ii Pant Grey - Denim Variant Size Value 14,New,118.95,3,,SMW,yes,,
TL009-BSH-16,MKL_1870652_191,apparel & footwear > apparel > pants,Pants & Capris,XTM Adult Female Snow Trousers Smooch Ii Pant - Blush Variant Size Value 16,New,118.95,1,,SMW,yes,,
TM023-RUS-M,MKL_1870652_199,apparel & footwear > apparel > pants,Pants & Capris,XTM Adult Male Snow Trousers Method Ii Pant - Rust Variant Size Value Medium,New,159.95,0,,SMW,no,,
9330778546709,MKL_1866354_290,apparel & footwear > apparel > coats & jackets,Coats & Jackets,Rojo Women's Snow Velvet 14 Zip Baselayer - Black Variant Size Value XX-Large,New,62.95,0,,SMW,no,,
FL008-BLK-38,MKL_1866324_122,apparel & footwear > footwear > boots,Boots,XTM Adult Female All Terrain Boots & Shoes Galaxy W Boot - Black Variant Size Value 38,New,67.95,77,,SMW,yes,,
TK023-NVY-08,MKL_1866295_272,apparel & footwear > suits > suit sets,Suit Sets,XTM Kid Unisex Snow Suits Akira Kids Suit - Navy Variant Size Value 8,New,127.95,3,,SMW,yes,,
ML003-BKB-12,MKL_1866207_117,apparel & footwear > apparel > tees & tops,Tees & Tops,XTM Adult Female Thermal Tops Merino Ladies Zipneck 230GSM - Blackberry Variant Size Value 12,New,74.95,17,,SMW,yes,,
9330778534485,MKL_1866187_162,apparel & footwear > apparel > coats & jackets,Coats & Jackets,Rojo Girl's Snow Kezza Junior Microfleece Midlayer - Green Variant Size Value 10,New,40.95,0,,SMW,no,,
RU009-BLK-3XL,MKL_1866324_294,apparel & footwear > apparel > pants,Pants & Capris,XTM Adult Unisex Active Trousers Stash Ii Unisex Rain Pant - Black Variant Size Value 3XL,New,59.95,24,,SMW,yes,,
SU018-FOR-1114,MKL_1866324_185,apparel & footwear > footwear > mules & clogs,Mules & Clogs,XTM Adult Unisex Socks Trek Performance Otway Sock - Forest Variant Size Value 11-14,New,25.95,20,,SMW,yes,,
ML004-BKB-16,MKL_1866207_108,apparel & footwear > apparel > tees & tops,Tees & Tops,XTM Adult Female Underwear Tops Merino Ladies Singlet - Blackberry Variant Size Value 16,New,50.95,10,,SMW,yes,,
9330778544439,MKL_1866187_269,apparel & footwear > apparel > pants,Pants & Capris,Rojo Women's Snow Adventure Awaits Pants - White Variant Size Value Large,New,143.95,0,,SMW,no,,
662922123,MKL_1871588_2,apparel & footwear > apparel > pants,Pants & Capris,Adrenalin Mens & Ladies Thermal PP Fleece Superstretch Lycra Long Pants - Black Variant Size Value Small,New,27.95,126,,SMW,yes,,
FM008-BLK-48,MKL_1866324_173,apparel & footwear > footwear > boots,Boots,XTM Adult Male All Terrain Boots & Shoes Galaxy M Boot - Black Variant Size Value 48,New,67.95,16,,SMW,yes,,
MM004-DGY-2XL,MKL_1866131_181,apparel & footwear > underwear > briefs,Briefs,XTM Adult Male Underwear Tops Merino Mens Tank Dark - Grey Variant Size Value 2XL,New,50.95,12,,SMW,yes,,
9330778524530,MKL_1866187_84,apparel & footwear > apparel > pants,Pants & Capris,Elude Boy's Snow No Limit Pants - Green Variant Size Value 10,New,110.95,0,,SMW,no,,
FL008-BLK-36,MKL_1866324_121,apparel & footwear > footwear > boots,Boots,XTM Adult Female All Terrain Boots & Shoes Galaxy W Boot - Black Variant Size Value 36,New,67.95,56,,SMW,yes,,
ML007-BKB-16,MKL_1870535_54,apparel & footwear > apparel > tees & tops,Tees & Tops,XTM Adult Female Thermal Tops Merino Ladies Long Sleeve 170GSM - Blackberry Variant Size Value 16,New,67.95,13,,SMW,yes,,
RU016-BLK-3XL,MKL_1866131_276,apparel & footwear > apparel > coats & jackets,Coats & Jackets,XTM Adult Unisex Active Jackets Innisfail 3/4 Rain Jacket - Black Variant Size Value 3XL,New,159.95,12,,SMW,yes,,
TL032-SDM-14,MKL_1866239_225,apparel & footwear > apparel > coats & jackets,Coats & Jackets,XTM Adult Female Snow Jackets Pia Jacket Shiraz - Denim Variant Size Value 14,New,169.95,9,,SMW,yes,,
TM026-FOR-M,MKL_1866239_231,apparel & footwear > apparel > coats & jackets,Coats & Jackets,XTM Adult Male Snow Jackets Saxon Jacket - Forest Variant Size Value Medium,New,127.95,4,,SMW,yes,,
ML006-LGY-14,MKL_1870535_52,apparel & footwear > apparel > tees & tops,Tees & Tops,XTM Adult Female Thermal Tops Merino Ladies Tshirt 170GSM Light - Grey Variant Size Value 14,New,63.95,22,,SMW,yes,,
TL040-BLK-24,MKL_1866295_275,apparel & footwear > apparel > coats & jackets,Coats & Jackets,XTM Adult Female Snow Jackets Courcheval Ladies Jacket Plus - Black Variant Size Value 24,New,277.95,7,,SMW,yes,,
ML002-BKB-10,MKL_1866372_0,apparel & footwear > apparel > pants,Pants & Capris,XTM Adult Female Thermal Bottoms Merino Ladies Pant - Blackberry Variant Size Value 10,New,67.95,26,,SMW,yes,,
RU008-PUR-L,MKL_1866324_276,apparel & footwear > apparel > coats & jackets,Coats & Jackets,XTM Adult Unisex Active Jackets Stash Ii Unisex Rain Jacket - Purple Variant Size Value L,New,67.95,62,,SMW,yes,,
